START TIME:2024-04-04 01:36:44
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
78,9.099897e+00, -5.00000e-01, -1.97381e-09, -5.00000e-01, -1.41544e-03
79,9.099946e+00, -5.00000e-01, -1.96966e-09, -5.00000e-01, -1.41914e-03
79,9.231577e+00, -5.00000e-01, -1.94649e-09, -5.00000e-01, -1.42122e-03
80,9.231632e+00, -5.00000e-01, -1.92362e-09, -5.00000e-01, -1.42401e-03
80,9.363316e+00, -5.00000e-01, -1.92007e-09, -5.00000e-01, -1.42783e-03
81,9.363358e+00, -5.00000e-01, -1.91260e-09, -5.00000e-01, -1.43025e-03
81,9.494975e+00, -5.00000e-01, -1.91283e-09, -5.00000e-01, -1.43270e-03
82,9.495043e+00, -5.00000e-01, -1.88186e-09, -5.00000e-01, -1.43508e-03
82,9.626728e+00, -5.00000e-01, -1.86180e-09, -5.00000e-01, -1.43839e-03
83,9.626778e+00, -5.00000e-01, -1.85629e-09, -5.00000e-01, -1.44288e-03
83,9.758395e+00, -5.00000e-01, -1.85421e-09, -5.00000e-01, -1.44613e-03
84,9.758457e+00, -5.00000e-01, -1.84696e-09, -5.00000e-01, -1.44745e-03
84,9.890114e+00, -5.00000e-01, -1.81321e-09, -5.00000e-01, -1.45026e-03
85,9.890185e+00, -5.00000e-01, -1.80470e-09, -5.00000e-01, -1.45426e-03
85,1.002204e+01, -5.00000e-01, -1.80020e-09, -5.00000e-01, -1.45782e-03
86,1.002210e+01, -5.00000e-01, -1.77983e-09, -5.00000e-01, -1.46227e-03
86,1.015382e+01, -5.00000e-01, -1.75911e-09, -5.00000e-01, -1.46491e-03
87,1.015388e+01, -5.00000e-01, -1.74396e-09, -5.00000e-01, -1.46895e-03
87,1.028562e+01, -5.00000e-01, -1.75092e-09, -5.00000e-01, -1.47083e-03
88,1.028568e+01, -5.00000e-01, -1.73197e-09, -5.00000e-01, -1.47515e-03
88,1.041741e+01, -5.00000e-01, -1.72907e-09, -5.00000e-01, -1.47777e-03
89,1.041752e+01, -5.00000e-01, -1.71816e-09, -5.00000e-01, -1.48098e-03
89,1.054919e+01, -5.00000e-01, -1.69322e-09, -5.00000e-01, -1.48290e-03
90,1.054924e+01, -5.00000e-01, -1.67891e-09, -5.00000e-01, -1.48702e-03
90,1.068089e+01, -5.00000e-01, -1.68356e-09, -5.00000e-01, -1.48887e-03
91,1.068105e+01, -5.00000e-01, -1.66409e-09, -5.00000e-01, -1.49223e-03
91,1.081261e+01, -5.00000e-01, -1.66379e-09, -5.00000e-01, -1.49491e-03
92,1.081265e+01, -5.00000e-01, -1.64685e-09, -5.00000e-01, -1.49486e-03
92,1.094440e+01, -5.00000e-01, -1.65823e-09, -5.00000e-01, -1.49632e-03
93,1.094445e+01, -5.00000e-01, -1.63150e-09, -5.00000e-01, -1.50077e-03
93,1.107611e+01, -5.00000e-01, -1.61853e-09, -5.00000e-01, -1.50416e-03
94,1.107616e+01, -5.00000e-01, -1.60398e-09, -5.00000e-01, -1.50650e-03
94,1.120792e+01, -5.00000e-01, -1.60254e-09, -5.00000e-01, -1.50902e-03
95,1.120810e+01, -5.00000e-01, -1.60170e-09, -5.00000e-01, -1.51216e-03
95,1.133968e+01, -5.00000e-01, -1.58289e-09, -5.00000e-01, -1.51450e-03
