START TIME:2024-03-27 19:29:44
TIME(sec),GATE-VOLTAGE(V),GATE-CURRENT(A),DRAIN-VOLTAGE(V),DRAIN-CURRENT(A)
6.234249e+00, -6.00000e-01, 5.48363e-07, -5.40000e-01, -1.62899e-03
6.254301e+00, -6.00000e-01, 5.84126e-07, -5.20000e-01, -1.50931e-03
6.274353e+00, -6.00000e-01, 5.72205e-07, -5.00000e-01, -1.42241e-03
6.294405e+00, -6.00000e-01, 5.60284e-07, -4.80000e-01, -1.34575e-03
6.314457e+00, -6.00000e-01, 5.72205e-07, -4.60000e-01, -1.26958e-03
6.334508e+00, -6.00000e-01, 6.19888e-07, -4.40000e-01, -1.17648e-03
6.354560e+00, -6.00000e-01, 5.96046e-07, -4.20000e-01, -1.09315e-03
6.374612e+00, -6.00000e-01, 5.48363e-07, -4.00000e-01, -1.01960e-03
6.394664e+00, -6.00000e-01, 5.60284e-07, -3.80000e-01, -9.40919e-04
6.414716e+00, -6.00000e-01, 5.96046e-07, -3.60000e-01, -8.53181e-04
6.434768e+00, -6.00000e-01, 5.36442e-07, -3.40000e-01, -7.81178e-04
6.454819e+00, -6.00000e-01, 4.88758e-07, -3.20000e-01, -7.18713e-04
6.474872e+00, -6.00000e-01, 5.72205e-07, -3.00000e-01, -6.43253e-04
6.494924e+00, -6.00000e-01, 5.60284e-07, -2.80000e-01, -5.90205e-04
6.514975e+00, -6.00000e-01, 5.24521e-07, -2.60000e-01, -5.11527e-04
6.535028e+00, -6.00000e-01, 5.60284e-07, -2.40000e-01, -4.45247e-04
6.555080e+00, -6.00000e-01, 5.96046e-07, -2.20000e-01, -3.70145e-04
6.575132e+00, -6.00000e-01, 5.12600e-07, -2.00000e-01, -3.14713e-04
6.595183e+00, -6.00000e-01, 6.07967e-07, -1.80000e-01, -2.62618e-04
6.615235e+00, -6.00000e-01, 5.12600e-07, -1.60000e-01, -2.14458e-04
6.635287e+00, -6.00000e-01, 5.60284e-07, -1.40000e-01, -1.52230e-04
6.655339e+00, -6.00000e-01, 5.84126e-07, -1.20000e-01, -9.02414e-05
6.675391e+00, -6.00000e-01, 5.36442e-07, -1.00000e-01, -3.01600e-05
6.695443e+00, -6.00000e-01, 6.07967e-07, -8.00000e-02, 2.58684e-05
6.715495e+00, -6.00000e-01, 5.60284e-07, -6.00000e-02, 7.97510e-05
6.735547e+00, -6.00000e-01, 5.48363e-07, -4.00000e-02, 1.31130e-04
6.755599e+00, -6.00000e-01, 5.84126e-07, -2.00000e-02, 1.76191e-04
6.775760e+00, -6.00000e-01, 5.48363e-07, 0.00000e+00, 2.47121e-04
6.795812e+00, -6.00000e-01, 5.12600e-07, 2.00000e-02, 2.97070e-04
6.815863e+00, -6.00000e-01, 5.84126e-07, 4.00000e-02, 3.68714e-04
6.835915e+00, -6.00000e-01, 5.72205e-07, 6.00000e-02, 4.26650e-04
6.855967e+00, -6.00000e-01, 5.48363e-07, 8.00000e-02, 4.87804e-04
6.876019e+00, -6.00000e-01, 5.00679e-07, 1.00000e-01, 5.40376e-04
6.896072e+00, -6.00000e-01, 5.00679e-07, 1.20000e-01, 5.99980e-04
6.916124e+00, -6.00000e-01, 5.00679e-07, 1.40000e-01, 6.63400e-04
6.936175e+00, -6.00000e-01, 5.24521e-07, 1.60000e-01, 7.10249e-04
6.956227e+00, -6.00000e-01, 5.48363e-07, 1.80000e-01, 7.64847e-04
6.976279e+00, -6.00000e-01, 5.96046e-07, 2.00000e-01, 8.33273e-04
6.996331e+00, -6.00000e-01, 5.36442e-07, 2.20000e-01, 8.89540e-04
7.016385e+00, -6.00000e-01, 5.00679e-07, 2.40000e-01, 9.62257e-04
7.036437e+00, -6.00000e-01, 5.84126e-07, 2.60000e-01, 1.04725e-03
7.056489e+00, -6.00000e-01, 5.12600e-07, 2.80000e-01, 1.12867e-03
7.076540e+00, -6.00000e-01, 4.88758e-07, 3.00000e-01, 1.20807e-03
7.096592e+00, -6.00000e-01, 5.12600e-07, 3.20000e-01, 1.27017e-03
7.116643e+00, -6.00000e-01, 5.00679e-07, 3.40000e-01, 1.34921e-03
7.136695e+00, -6.00000e-01, 4.64916e-07, 3.60000e-01, 1.42348e-03
7.156747e+00, -6.00000e-01, 5.72205e-07, 3.80000e-01, 1.51932e-03
7.176803e+00, -6.00000e-01, 5.96046e-07, 4.00000e-01, 1.60670e-03
7.196853e+00, -6.00000e-01, 5.72205e-07, 4.20000e-01, 1.69253e-03
7.216903e+00, -6.00000e-01, 5.36442e-07, 4.40000e-01, 1.78111e-03
7.236953e+00, -6.00000e-01, 5.72205e-07, 4.60000e-01, 1.87278e-03
7.257003e+00, -6.00000e-01, 5.36442e-07, 4.80000e-01, 1.97542e-03
7.277063e+00, -6.00000e-01, 6.07967e-07, 5.00000e-01, 2.07841e-03
7.297113e+00, -6.00000e-01, 5.36442e-07, 5.20000e-01, 2.19250e-03
7.317163e+00, -6.00000e-01, 5.60284e-07, 5.40000e-01, 2.31624e-03
7.337213e+00, -6.00000e-01, 6.07967e-07, 5.60000e-01, 2.41494e-03
7.357263e+00, -6.00000e-01, 5.96046e-07, 5.80000e-01, 2.54154e-03
7.377323e+00, -6.00000e-01, 5.96046e-07, 6.00000e-01, 2.65503e-03
